"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Cote d'Ivoire","CIV","Children out of school, male (% of male primary school age)","SE.PRM.UNER.MA.ZS","","","","","","","","","","","","","","","","","","37.6789398193359","","","","","","","","","","","","","","","","","","","37.4608306884766","36.3079109191895","","34.4335289001465","34.85829","30.73425","29.8705","37.71708","","","","","","38.7388","","","","28.68458","22.40221","18.60194","8.44549","7.3419","2.24677","",
"Cameroon","CMR","Children out of school, male (% of male primary school age)","SE.PRM.UNER.MA.ZS","","","","","","","","","","","","27.7989101409912","30.0045394897461","31.8792095184326","35.2078399658203","27.8296909332275","26.6142597198486","28.3070697784424","26.7637195587158","26.1034698486328","26.0490303039551","","","","","","","","20.767879486084","","21.8472099304199","24.0373191833496","","","","","","","","","","","","","","","","","","","","5.15717","","","","","0.79868","","","",
"Congo, Dem. Rep.","COD","Children out of school, male (% of male primary school age)","SE.PRM.UNER.MA.ZS","","","","","","","","","","","","15.6501302719116","18.3419609069824","","","17.3484306335449","","","","13.757960319519","","","","12.8810901641846","12.8690004348755","","","","27.4289703369141","","","31.2587890625","33.7009086608887","35.12744140625","32.9273681640625","20.3099308013916","","","","62.2858390808105","","","","","","","","","","","","","","","","","","","","",
"Congo, Rep.","COG","Children out of school, male (% of male primary school age)","SE.PRM.UNER.MA.ZS","","","","","","","","","","","","","11.0147199630737","","4.84606981277466","","3.92740988731384","","1.7771999835968","1.79103004932404","11.4606304168701","12.5735301971436","12.1804304122925","12.1379299163818","10.4106702804565","","","","","","","","","","","","","","","","","","","","","52.75791","41.89948","","","","12.14677","","14.50314","","","","","","","",
"Colombia","COL","Children out of school, male (% of male primary school age)","SE.PRM.UNER.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","32.9152908325195","","","","","32.9617309570313","","","","","","","","4.34099006652832","3.32189","7.61022","6.6746","","3.45669","","","","","0.48585","1.91273","2.51389","4.63822","","","3.83761","5.03337","3.04263","2.70883","",
"Comoros","COM","Children out of school, male (% of male primary school age)","SE.PRM.UNER.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.5068397521973","","","","","","","24.0349197387695","","","","","34.2971496582031","27.31562","","","","","","","18.00098","","","","","","9.79441","12.14698","","","14.07567","","",
"Cabo Verde","CPV","Children out of school, male (% of male primary school age)","SE.PRM.UNER.MA.ZS","","","","","","","","","","","","","","","","","","","","","","9.62633991241455","10.5966300964355","13.190990447998","7.86297988891602","4.75263977050781","3.67443990707397","3.06600999832153","","","","","","","","","","","","","","2.55987","3.2397","3.19545","4.86748","3.34317","2.09116","2.0779","2.36432","3.15541","4.41016","5.30968","5.08523","6.06301","5.89079","5.88894","6.14531","6.12173","5.57376","",
"Costa Rica","CRI","Children out of school, male (% of male primary school age)","SE.PRM.UNER.MA.ZS","","","","","","","","","","","14.0139303207397","","11.6109399795532","10.0151901245117","","9.64995002746582","7.53625011444092","","8.21811962127686","9.73330020904541","9.95079040527344","9.47472953796387","11.5331497192383","","","14.2955598831177","13.7040901184082","13.5822696685791","","13.2117900848389","13.4112997055054","13.0953397750854","","","","","","","","","","","","","","","","","","","","","","0.5997","2.31223","1.77299","1.4782","3.18637","","",
"Caribbean small states","CSS","Children out of school, male (% of male primary school age)","SE.PRM.UNER.MA.ZS","","","","","","","","","","","6.87551021575928","6.46877002716064","5.85799980163574","5.79394006729126","4.96646976470947","7.53044986724854","8.93822956085205","6.94839000701904","7.20661020278931","7.2497501373291","8.68661022186279","7.95260000228882","6.33474016189575","6.16207981109619","6.48379993438721","6.53824996948242","6.70081996917725","4.38891983032227","5.11557006835938","3.77123999595642","5.52861976623535","6.85924005508423","6.96663999557495","7.52040004730225","7.34680986404419","7.02262020111084","7.01311016082764","7.1189398765564","6.55427980422974","6.05907011032104","5.77753019332886","6.39110994338989","8.09918022155762","8.09858989715576","6.59140014648438","7.18206977844238","7.64004993438721","7.64815998077393","7.33808994293213","8.18988990783691","8.19535","8.15825","8.74258","9.5762","10.0944","8.5284","7.92363","8.47524","9.20882","",
"Cuba","CUB","Children out of school, male (% of male primary school age)","SE.PRM.UNER.MA.ZS","","","","","","","","","","","","","5.81537008285522","4.14576005935669","3.15172004699707","","","","","","0.865149974822998","4.29243993759155","6.16423988342285","6.34213018417358","8.56721019744873","9.95042991638184","9.38144969940186","7.55872011184692","7.36981010437012","7.23584985733032","8.03835010528564","8.45919036865234","6.37090015411377","5.42856979370117","3.10840010643005","3.3435800075531","0.952610015869141","1.0694899559021","1.10836005210876","0.272260010242462","0.04002","","","1.28504","1.50012","2.70207","4.01838","2.43177","2.58665","1.1253","0.48135","1.02083","1.94266","1.89876","5.02842","5.81407","5.3814","4.16502","1.98104","",
