"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Cuba","CUB","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","","6.46445989608765","5.5806999206543","4.90529012680054","","","","","","3.63115000724792","5.58161020278931","6.71160984039307","6.91771984100342","7.89109992980957","9.94968032836914","9.70582008361816","8.26278018951416","8.63214015960693","8.32297039031982","8.10441017150879","8.28096008300781","5.75909996032715","4.96905994415283","2.75336003303528","2.85733008384705","1.44933998584747","1.76047003269196","1.6229499578476","0.985620021820068","0.85477","","","1.6599","2.2252","2.94088","3.49991","3.4033","3.41568","1.81149","1.20506","1.5061","2.06832","2.13967","4.82563","6.02367","5.55608","4.4731","2.34023","",
"Curacao","CUW","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","20.4264698028564","21.7848205566406","21.9598808288574","22.9116497039795","29.0091495513916","31.2241306304932","31.8865299224854","30.9810009002686","30.0044708251953","30.7825794219971","28.4821605682373","31.5645599365234","31.9448394775391","31.9011707305908","31.0480308532715","26.4970302581787","22.5131702423096","21.239839553833","21.0475692749023","21.2195892333984","20.8492908477783","22.8007907867432","2.33119010925293","3.22094011306763","3.86853003501892","4.14282989501953","3.62397003173828","","","1.59503","1.84182","0.92856","0.72283","0.89743","","","","","","","","1.32428","1.55781","1.84463","1.26015","","","","",
"Czech Republic","CZE","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8547","0.3486","0.82711","0.47994","","","","","",
"Germany","DEU","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.19451","0.25322","","","","","","","","","","0.14036","0.59124","","","","","",
"Djibouti","DJI","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","78.4544296264648","77.4746627807617","77.594482421875","77.4608993530273","77.1774978637695","76.4102172851563","","75.6276779174805","76.9356536865234","76.1260986328125","75.0937423706055","75.5573425292969","76.5059661865234","","77.3137512207031","76.61041","74.21855","72.68549","","68.83915","66.99877","63.96183","58.81727","53.08553","51.93456","","39.16838","","38.87216","30.88036","36.89984","40.38476","37.97905","37.09673","32.98193",
"Dominica","DMA","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","","","","","","6.5672402381897","5.45174980163574","","9.76762962341309","12.929160118103","11.0402498245239","11.7072401046753","","","","","","","","","","","","","","","","","","","4.61983","4.32309","6.04969","8.3912","10.65525","11.09723","16.86668","16.10831","6.91991","","","","","","","","","","",
"Denmark","DNK","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","","","","","","","","","","","4.40713977813721","3.59842991828918","1.84247004985809","1.07157003879547","0.974370002746582","1.37249004840851","1.01209998130798","0.849279999732971","2.05165004730225","2.1587700843811","1.68383002281189","2.66251993179321","3.16741991043091","1.42139005661011","1.55253005027771","1.91009998321533","","","","","","","","1.14757","1.44432","1.00773","0.33277","0.50064","0.70521","1.06482","0.80414","0.47189","0.25527","0.38135","0.0417","","","","",
"Dominican Republic","DOM","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.9906797409058","11.76419","","7.95986","11.68111","13.53768","12.29577","12.87371","7.55377","11.22957","","7.3039","5.93337","7.02318","6.91853","8.55569","4.95945","4.56674","5.22231","","",
"Algeria","DZA","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","","","44.2088317871094","40.8393516540527","38.375431060791","36.1662902832031","33.9740715026855","32.2817115783691","31.5783996582031","30.2387008666992","29.6831302642822","29.6983203887939","29.8466892242432","28.5708599090576","27.6842193603516","25.9366893768311","24.1898097991943","22.7494201660156","21.3088092803955","20.4740905761719","18.3793506622314","16.8214492797852","16.7355995178223","16.2037601470947","15.6076698303223","15.5671901702881","15.7026500701904","","11.8913097381592","10.87703","8.78983","7.37515","6.765","5.98404","5.67122","5.46786","5.05028","3.51844","","","","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","13.9241199493408","9.90287971496582","8.63088989257813","7.29180002212524","8.03909969329834","7.39224004745483","7.29193019866943","7.89247989654541","8.76154041290283","9.91329956054688","10.4767904281616","10.9473600387573","8.44620037078857","5.81145000457764","5.57179021835327","5.14041996002197","5.06078004837036","5.19033002853394","5.02749013900757","5.15337991714478","5.73477983474731","4.49588012695313","4.45026016235352","4.07109022140503","3.82751","3.34888","3.68799","3.73568","3.70698","3.83064","3.82228","3.67353","3.75321","",
"Early-demographic dividend","EAR","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","46.9397201538086","47.4199104309082","45.6951599121094","42.9999885559082","43.1419792175293","41.1687889099121","40.0406494140625","38.4231491088867","39.4191284179688","39.0177612304688","37.4845199584961","35.8483810424805","34.0751304626465","32.7910194396973","31.5819702148438","31.266450881958","30.2093296051025","30.7023792266846","29.0797100067139","27.07253074646","27.7675304412842","26.9395408630371","26.4571094512939","25.4719390869141","24.2849807739258","24.4786796569824","23.5107402801514","23.498010635376","23.4027690887451","22.3059902191162","20.48583984375","19.4807891845703","18.7034702301025","14.8163995742798","13.2313098907471","11.6623401641846","10.7703695297241","8.75656032562256","7.94871997833252","7.78900003433228","7.27043","6.93242","6.80098","6.30735","6.34429","6.66991","6.58735","6.41955","6.52412","",
